source_record_id,business_id,bank_name,account_id,transaction_date,posting_date,transaction_description,transaction_reference,debit_amount,credit_amount,balance_after_transaction,currency,source_file,transaction_date_std,posting_date_std,missing_transaction_reference,missing_balance_after_transaction,net_amount,posting_delay_days,delayed_posting_flag,description_normalized,possible_sign_inconsistency,is_reversal,is_duplicate,duplicate_group_size
BT_0000092,SME_001,Standard Bank,ACC-95822412,2024-01-16,18/01/2024,POS SETTLEMENT - DAILY SALES,REF819595113,,213.91,125499.8,ZAR,standard_bank_statement_export.csv,2024-01-16,2024-01-18,False,False,213.91,2,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000093,SME_001,Standard Bank,ACC-95822412,16 Jan 2024,2024-01-18,POS SETTLEMENT - DAILY SALES,REF386665249,,1215.73,126715.53,ZAR,standard_bank_statement_export.csv,2024-01-16,2024-01-18,False,False,1215.73,2,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000094,SME_001,Standard Bank,ACC-95822412,16/01/2024,17/01/2024,POS SETTLEMENT - DAILY SALES,REF853573823,,527.87,127243.4,ZAR,standard_bank_statement_export.csv,2024-01-16,2024-01-17,False,False,527.87,1,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000095,SME_001,Standard Bank,ACC-95822412,2024-01-16,16 Jan 2024,POS SETTLEMENT - DAILY SALES,REF833953718,,82.87,127326.27,ZAR,standard_bank_statement_export.csv,2024-01-16,2024-01-16,False,False,82.87,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000096,SME_001,Standard Bank,ACC-95822412,2024-01-17,20/01/2024,POS SETTLEMENT - DAILY SALES,REF795822698,,344.65,127670.92,ZAR,standard_bank_statement_export.csv,2024-01-17,2024-01-20,False,False,344.65,3,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000097,SME_001,Standard Bank,ACC-95822412,2024-01-17,17/01/2024,POS SETTLEMENT - DAILY SALES,REF176667861,,1359.94,129030.86,ZAR,standard_bank_statement_export.csv,2024-01-17,2024-01-17,False,False,1359.94,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000098,SME_001,Standard Bank,ACC-95822412,2024-01-17,2024-01-17,POS SETTLEMENT - DAILY SALES,REF754049436,,122.89,129153.75,ZAR,standard_bank_statement_export.csv,2024-01-17,2024-01-17,False,False,122.89,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000099,SME_001,Standard Bank,ACC-95822412,17 Jan 2024,29 Jan 2024,POS SETTLEMENT - DAILY SALES,REF781802744,,383.65,129537.4,ZAR,standard_bank_statement_export.csv,2024-01-17,2024-01-29,False,False,383.65,12,True,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000100,SME_001,Standard Bank,ACC-95822412,17 Jan 2024,2024-01-20,POS SETTLEMENT - DAILY SALES,REF283758720,,1139.46,130676.86,ZAR,standard_bank_statement_export.csv,2024-01-17,2024-01-20,False,False,1139.46,3,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000101,SME_001,Standard Bank,ACC-95822412,2024-01-17,18/01/2024,POS SETTLEMENT - DAILY SALES,REF673528321,,1006.29,131683.15,ZAR,standard_bank_statement_export.csv,2024-01-17,2024-01-18,False,False,1006.29,1,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000102,SME_001,Standard Bank,ACC-95822412,2024-01-17,17/01/2024,POS SETTLEMENT - DAILY SALES,REF882893941,,435.84,132118.99,ZAR,standard_bank_statement_export.csv,2024-01-17,2024-01-17,False,False,435.84,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000103,SME_001,Standard Bank,ACC-95822412,18 Jan 2024,2024-01-18,POS SETTLEMENT - DAILY SALES,REF362863730,,1726.75,133845.74,ZAR,standard_bank_statement_export.csv,2024-01-18,2024-01-18,False,False,1726.75,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000104,SME_001,Standard Bank,ACC-95822412,18 Jan 2024,18/01/2024,POS SETTLEMENT - DAILY SALES,,,454.39,134300.13,ZAR,standard_bank_statement_export.csv,2024-01-18,2024-01-18,True,False,454.39,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000105,SME_001,Standard Bank,ACC-95822412,2024-01-18,19/01/2024,POS SETTLEMENT - DAILY SALES,REF596348124,,668.99,134969.12,ZAR,standard_bank_statement_export.csv,2024-01-18,2024-01-19,False,False,668.99,1,False,POS SETTLEMENT   DAILY SALES,False,False,False,2
BT_0000106,SME_001,Standard Bank,ACC-95822412,18 Jan 2024,20/01/2024,POS SETTLEMENT - DAILY SALES,REF507437181,,50.84,135019.96,ZAR,standard_bank_statement_export.csv,2024-01-18,2024-01-20,False,False,50.84,2,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000107,SME_001,Standard Bank,ACC-95822412,2024-01-19,21 Jan 2024,POS SETTLEMENT - DAILY SALES,REF389854268,,278.56,135298.52,ZAR,standard_bank_statement_export.csv,2024-01-19,2024-01-21,False,False,278.56,2,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000108,SME_001,Standard Bank,ACC-95822412,2024-01-19,2024-01-20,POS SETTLEMENT - DAILY SALES,REF787194506,,487.32,135785.84,ZAR,standard_bank_statement_export.csv,2024-01-19,2024-01-20,False,False,487.32,1,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000109,SME_001,Standard Bank,ACC-95822412,2024-01-19,20/01/2024,POS SETTLEMENT - DAILY SALES,REF838908273,,246.38,136032.22,ZAR,standard_bank_statement_export.csv,2024-01-19,2024-01-20,False,False,246.38,1,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000110,SME_001,Standard Bank,ACC-95822412,19/01/2024,21/01/2024,POS SETTLEMENT - DAILY SALES,REF698020238,,312.14,136344.36,ZAR,standard_bank_statement_export.csv,2024-01-19,2024-01-21,False,False,312.14,2,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000111,SME_001,Standard Bank,ACC-95822412,2024-01-20,22/01/2024,POS SETTLEMENT - DAILY SALES,REF335809993,,235.85,136580.21,ZAR,standard_bank_statement_export.csv,2024-01-20,2024-01-22,False,False,235.85,2,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000112,SME_001,Standard Bank,ACC-95822412,20 Jan 2024,25 Jan 2024,POS SETTLEMENT - DAILY SALES,REF835098955,,915.44,137495.65,ZAR,standard_bank_statement_export.csv,2024-01-20,2024-01-25,False,False,915.44,5,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000113,SME_001,Standard Bank,ACC-95822412,20/01/2024,23/01/2024,POS SETTLEMENT - DAILY SALES,REF448195935,,1145.65,138641.3,ZAR,standard_bank_statement_export.csv,2024-01-20,2024-01-23,False,False,1145.65,3,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000114,SME_001,Standard Bank,ACC-95822412,20 Jan 2024,20/01/2024,POS SETTLEMENT - DAILY SALES,REF924970419,,290.3,138931.6,ZAR,standard_bank_statement_export.csv,2024-01-20,2024-01-20,False,False,290.3,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000115,SME_001,Standard Bank,ACC-95822412,20 Jan 2024,2024-01-25,POS SETTLEMENT - DAILY SALES,REF933223566,,420.6,139352.2,ZAR,standard_bank_statement_export.csv,2024-01-20,2024-01-25,False,False,420.6,5,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000116,SME_001,Standard Bank,ACC-95822412,20 Jan 2024,20/01/2024,POS SETTLEMENT - DAILY SALES,,,795.13,140147.33,ZAR,standard_bank_statement_export.csv,2024-01-20,2024-01-20,True,False,795.13,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000117,SME_001,Standard Bank,ACC-95822412,2024-01-20,01/02/2024,POS SETTLEMENT - DAILY SALES,REF345938494,,344.13,140491.46,ZAR,standard_bank_statement_export.csv,2024-01-20,2024-02-01,False,False,344.13,12,True,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000118,SME_001,Standard Bank,ACC-95822412,20 Jan 2024,2024-01-22,POS SETTLEMENT - DAILY SALES,REF982403818,,757.53,141248.99,ZAR,standard_bank_statement_export.csv,2024-01-20,2024-01-22,False,False,757.53,2,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000119,SME_001,Standard Bank,ACC-95822412,20 Jan 2024,2024-01-21,POS SETTLEMENT - DAILY SALES,REF134467368,,335.17,141584.16,ZAR,standard_bank_statement_export.csv,2024-01-20,2024-01-21,False,False,335.17,1,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000120,SME_001,Standard Bank,ACC-95822412,20 Jan 2024,20 Jan 2024,ABC SUPPLIERS PAYMENT,REF964411347,24160.32,,117423.84,ZAR,standard_bank_statement_export.csv,2024-01-20,2024-01-20,False,False,-24160.32,0,False,ABC SUPPLIERS PAYMENT,False,False,False,1
BT_0000121,SME_001,Standard Bank,ACC-95822412,21/01/2024,2024-01-21,POS SETTLEMENT - DAILY SALES,REF438715135,,248.46,,ZAR,standard_bank_statement_export.csv,2024-01-21,2024-01-21,False,True,248.46,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,2
BT_0000122,SME_001,Standard Bank,ACC-95822412,2024-01-21,21 Jan 2024,POS SETTLEMENT - DAILY SALES,REF530747414,,441.61,118113.91,ZAR,standard_bank_statement_export.csv,2024-01-21,2024-01-21,False,False,441.61,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000123,SME_001,Standard Bank,ACC-95822412,2024-01-21,2024-01-24,POS SETTLEMENT - DAILY SALES,REF387484583,,234.1,118348.01,ZAR,standard_bank_statement_export.csv,2024-01-21,2024-01-24,False,False,234.1,3,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000124,SME_001,Standard Bank,ACC-95822412,21/01/2024,21 Jan 2024,POS SETTLEMENT - DAILY SALES,REF171069472,,202.99,118551.0,ZAR,standard_bank_statement_export.csv,2024-01-21,2024-01-21,False,False,202.99,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000125,SME_001,Standard Bank,ACC-95822412,21 Jan 2024,2024-01-22,POS SETTLEMENT - DAILY SALES,REF326541099,,321.31,118872.31,ZAR,standard_bank_statement_export.csv,2024-01-21,2024-01-22,False,False,321.31,1,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000126,SME_001,Standard Bank,ACC-95822412,21/01/2024,26 Jan 2024,POS SETTLEMENT - DAILY SALES,REF709004943,,203.65,119075.96,ZAR,standard_bank_statement_export.csv,2024-01-21,2024-01-26,False,False,203.65,5,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000127,SME_001,Standard Bank,ACC-95822412,21/01/2024,21/01/2024,POS SETTLEMENT - DAILY SALES,REF870854579,,500.37,119576.33,ZAR,standard_bank_statement_export.csv,2024-01-21,2024-01-21,False,False,500.37,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000128,SME_001,Standard Bank,ACC-95822412,2024-01-21,23/01/2024,POS SETTLEMENT - DAILY SALES,REF437882805,,282.38,119858.71,ZAR,standard_bank_statement_export.csv,2024-01-21,2024-01-23,False,False,282.38,2,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000129,SME_001,Standard Bank,ACC-95822412,2024-01-21,2024-01-21,POS SETTLEMENT - DAILY SALES,REF328306011,,496.14,120354.85,ZAR,standard_bank_statement_export.csv,2024-01-21,2024-01-21,False,False,496.14,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000130,SME_001,Standard Bank,ACC-95822412,22/01/2024,2024-01-22,POS SETTLEMENT - DAILY SALES,REF803771909,,1156.57,121511.42,ZAR,standard_bank_statement_export.csv,2024-01-22,2024-01-22,False,False,1156.57,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000131,SME_001,Standard Bank,ACC-95822412,22 Jan 2024,25/01/2024,POS SETTLEMENT - DAILY SALES,REF636045484,,326.51,121837.93,ZAR,standard_bank_statement_export.csv,2024-01-22,2024-01-25,False,False,326.51,3,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000132,SME_001,Standard Bank,ACC-95822412,2024-01-22,23 Jan 2024,POS SETTLEMENT - DAILY SALES,REF524806516,,415.2,122253.13,ZAR,standard_bank_statement_export.csv,2024-01-22,2024-01-23,False,False,415.2,1,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000133,SME_001,Standard Bank,ACC-95822412,22 Jan 2024,22 Jan 2024,POS SETTLEMENT - DAILY SALES,REF790256940,,976.31,123229.44,ZAR,standard_bank_statement_export.csv,2024-01-22,2024-01-22,False,False,976.31,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000134,SME_001,Standard Bank,ACC-95822412,2024-01-22,23/01/2024,POS SETTLEMENT - DAILY SALES,REF592688426,,718.27,123947.71,ZAR,standard_bank_statement_export.csv,2024-01-22,2024-01-23,False,False,718.27,1,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000135,SME_001,Standard Bank,ACC-95822412,22 Jan 2024,25 Jan 2024,POS SETTLEMENT - DAILY SALES,REF253407200,,102.58,124050.29,ZAR,standard_bank_statement_export.csv,2024-01-22,2024-01-25,False,False,102.58,3,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000136,SME_001,Standard Bank,ACC-95822412,22 Jan 2024,2024-01-22,POS SETTLEMENT - DAILY SALES,REF384412919,,199.29,124249.58,ZAR,standard_bank_statement_export.csv,2024-01-22,2024-01-22,False,False,199.29,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000137,SME_001,Standard Bank,ACC-95822412,22 Jan 2024,22 Jan 2024,POS SETTLEMENT - DAILY SALES,REF249926919,,439.55,124689.13,ZAR,standard_bank_statement_export.csv,2024-01-22,2024-01-22,False,False,439.55,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000138,SME_001,Standard Bank,ACC-95822412,23/01/2024,25 Jan 2024,POS SETTLEMENT - DAILY SALES,REF364814270,,821.52,125510.65,ZAR,standard_bank_statement_export.csv,2024-01-23,2024-01-25,False,False,821.52,2,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000139,SME_001,Standard Bank,ACC-95822412,2024-01-23,2024-01-26,POS SETTLEMENT - DAILY SALES,REF899925830,,1598.34,127108.99,ZAR,standard_bank_statement_export.csv,2024-01-23,2024-01-26,False,False,1598.34,3,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000140,SME_001,Standard Bank,ACC-95822412,23 Jan 2024,2024-01-25,POS SETTLEMENT - DAILY SALES,REF702764446,,206.45,127315.44,ZAR,standard_bank_statement_export.csv,2024-01-23,2024-01-25,False,False,206.45,2,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000141,SME_001,Standard Bank,ACC-95822412,23 Jan 2024,2024-01-23,POS SETTLEMENT - DAILY SALES,REF678722458,,38.38,127353.82,ZAR,standard_bank_statement_export.csv,2024-01-23,2024-01-23,False,False,38.38,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000142,SME_001,Standard Bank,ACC-95822412,23/01/2024,2024-01-24,POS SETTLEMENT - DAILY SALES,REF382116655,,268.97,127622.79,ZAR,standard_bank_statement_export.csv,2024-01-23,2024-01-24,False,False,268.97,1,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000143,SME_001,Standard Bank,ACC-95822412,23/01/2024,2024-01-25,POS SETTLEMENT - DAILY SALES,REF902099969,,536.99,128159.78,ZAR,standard_bank_statement_export.csv,2024-01-23,2024-01-25,False,False,536.99,2,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000144,SME_001,Standard Bank,ACC-95822412,23 Jan 2024,23/01/2024,POS SETTLEMENT - DAILY SALES,REF727694430,,1362.9,129522.68,ZAR,standard_bank_statement_export.csv,2024-01-23,2024-01-23,False,False,1362.9,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000145,SME_001,Standard Bank,ACC-95822412,23 Jan 2024,24 Jan 2024,POS SETTLEMENT - DAILY SALES,REF560027313,,188.77,129711.45,ZAR,standard_bank_statement_export.csv,2024-01-23,2024-01-24,False,False,188.77,1,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000146,SME_001,Standard Bank,ACC-95822412,2024-01-24,26/01/2024,POS SETTLEMENT - DAILY SALES,REF726563708,,596.45,130307.9,ZAR,standard_bank_statement_export.csv,2024-01-24,2024-01-26,False,False,596.45,2,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000147,SME_001,Standard Bank,ACC-95822412,2024-01-24,2024-01-26,POS SETTLEMENT - DAILY SALES,REF528853029,,519.49,130827.39,ZAR,standard_bank_statement_export.csv,2024-01-24,2024-01-26,False,False,519.49,2,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000148,SME_001,Standard Bank,ACC-95822412,24/01/2024,24 Jan 2024,POS SETTLEMENT - DAILY SALES,REF488690725,,153.37,130980.76,ZAR,standard_bank_statement_export.csv,2024-01-24,2024-01-24,False,False,153.37,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000149,SME_001,Standard Bank,ACC-95822412,24/01/2024,24 Jan 2024,POS SETTLEMENT - DAILY SALES,REF335493870,,512.11,131492.87,ZAR,standard_bank_statement_export.csv,2024-01-24,2024-01-24,False,False,512.11,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000150,SME_001,Standard Bank,ACC-95822412,2024-01-24,2024-01-25,POS SETTLEMENT - DAILY SALES,REF248532577,,513.25,,ZAR,standard_bank_statement_export.csv,2024-01-24,2024-01-25,False,True,513.25,1,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000151,SME_001,Standard Bank,ACC-95822412,2024-01-24,2024-01-26,POS SETTLEMENT - DAILY SALES,REF647099690,,382.58,132388.7,ZAR,standard_bank_statement_export.csv,2024-01-24,2024-01-26,False,False,382.58,2,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000152,SME_001,Standard Bank,ACC-95822412,2024-01-24,26/01/2024,POS SETTLEMENT - DAILY SALES,REF629908599,,399.01,132787.71,ZAR,standard_bank_statement_export.csv,2024-01-24,2024-01-26,False,False,399.01,2,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000153,SME_001,Standard Bank,ACC-95822412,2024-01-24,24/01/2024,POS SETTLEMENT - DAILY SALES,REF197613238,,1122.61,133910.32,ZAR,standard_bank_statement_export.csv,2024-01-24,2024-01-24,False,False,1122.61,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000154,SME_001,Standard Bank,ACC-95822412,25 Jan 2024,25 Jan 2024,POS SETTLEMENT - DAILY SALES,REF911514914,,525.87,134436.19,ZAR,standard_bank_statement_export.csv,2024-01-25,2024-01-25,False,False,525.87,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000155,SME_001,Standard Bank,ACC-95822412,25 Jan 2024,26/01/2024,POS SETTLEMENT - DAILY SALES,REF150590821,,91.76,134527.95,ZAR,standard_bank_statement_export.csv,2024-01-25,2024-01-26,False,False,91.76,1,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000156,SME_001,Standard Bank,ACC-95822412,25 Jan 2024,28 Jan 2024,POS SETTLEMENT - DAILY SALES,REF217734861,,980.03,135507.98,ZAR,standard_bank_statement_export.csv,2024-01-25,2024-01-28,False,False,980.03,3,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000157,SME_001,Standard Bank,ACC-95822412,25/01/2024,27/01/2024,POS SETTLEMENT - DAILY SALES,REF264112119,,1144.57,136652.55,ZAR,standard_bank_statement_export.csv,2024-01-25,2024-01-27,False,False,1144.57,2,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000158,SME_001,Standard Bank,ACC-95822412,2024-01-25,2024-01-26,POS SETTLEMENT - DAILY SALES,REF773715057,,455.13,137107.68,ZAR,standard_bank_statement_export.csv,2024-01-25,2024-01-26,False,False,455.13,1,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000159,SME_001,Standard Bank,ACC-95822412,25 Jan 2024,30 Jan 2024,POS SETTLEMENT - DAILY SALES,REF271779360,,1498.43,138606.11,ZAR,standard_bank_statement_export.csv,2024-01-25,2024-01-30,False,False,1498.43,5,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000160,SME_001,Standard Bank,ACC-95822412,2024-01-26,26 Jan 2024,POS-SETTLEMENT---DAILY-SALES,REF950488739,,1278.76,139884.87,ZAR,standard_bank_statement_export.csv,2024-01-26,2024-01-26,False,False,1278.76,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000161,SME_001,Standard Bank,ACC-95822412,2024-01-26,2024-01-27,POS SETTLEMENT - DAILY SALES,REF830661141,,1105.7,140990.57,ZAR,standard_bank_statement_export.csv,2024-01-26,2024-01-27,False,False,1105.7,1,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000162,SME_001,Standard Bank,ACC-95822412,27/01/2024,2024-01-27,POS SETTLEMENT - DAILY SALES,REF553290810,,769.05,141759.62,ZAR,standard_bank_statement_export.csv,2024-01-27,2024-01-27,False,False,769.05,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000163,SME_001,Standard Bank,ACC-95822412,28 Jan 2024,02 Feb 2024,POS SETTLEMENT - DAILY SALES,REF740389325,,411.93,142171.55,ZAR,standard_bank_statement_export.csv,2024-01-28,2024-02-02,False,False,411.93,5,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000164,SME_001,Standard Bank,ACC-95822412,28 Jan 2024,2024-01-29,POS SETTLEMENT - DAILY SALES,REF168212356,,730.18,142901.73,ZAR,standard_bank_statement_export.csv,2024-01-28,2024-01-29,False,False,730.18,1,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000165,SME_001,Standard Bank,ACC-95822412,2024-01-28,28/01/2024,POS SETTLEMENT - DAILY SALES,REF513140753,,414.67,143316.4,ZAR,standard_bank_statement_export.csv,2024-01-28,2024-01-28,False,False,414.67,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000166,SME_001,Standard Bank,ACC-95822412,28 Jan 2024,28 Jan 2024,POS SETTLEMENT - DAILY SALES,REF509760584,,560.78,143877.18,ZAR,standard_bank_statement_export.csv,2024-01-28,2024-01-28,False,False,560.78,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000167,SME_001,Standard Bank,ACC-95822412,28 Jan 2024,28 Jan 2024,POS SETTLEMENT - DAILY SALES,REF739830322,,378.24,144255.42,ZAR,standard_bank_statement_export.csv,2024-01-28,2024-01-28,False,False,378.24,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000168,SME_001,Standard Bank,ACC-95822412,2024-01-28,28/01/2024,POS SETTLEMENT - DAILY SALES,REF602564736,,392.83,144648.25,ZAR,standard_bank_statement_export.csv,2024-01-28,2024-01-28,False,False,392.83,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
BT_0000169,SME_001,Standard Bank,ACC-95822412,2024-01-28,2024-01-28,POS SETTLEMENT - DAILY SALES,REF668132202,,152.72,144800.97,ZAR,standard_bank_statement_export.csv,2024-01-28,2024-01-28,False,False,152.72,0,False,POS SETTLEMENT   DAILY SALES,False,False,False,1
