ProductName,Category,SubCategory,Revenue,NetRevenue,Profit,UnitsSold,ReturnRate,AvgMargin
Product_184,Beauty,D,121941.84,102624.3349,31501.031493859766,389,0.07692307692307693,0.31872942247100206
Product_59,Electronics,B,121938.38,102076.1549,34394.214731802684,451,0.10526315789473684,0.3439092992570248
Product_40,Home,C,121927.14,101382.5667,33184.34005205392,401,0.0392156862745098,0.30944500140001585
Product_126,Home,A,121915.45,103882.9066,36983.901459754765,424,0.07142857142857142,0.34550939440509026
Product_108,Clothing,B,121865.59,103496.2993,30677.637635981842,443,0.018867924528301886,0.3102696027896689
Product_20,Home,D,121849.69,105772.6594,35756.42777852795,428,0.09433962264150944,0.33734389015536453
Product_175,Electronics,C,121836.98,102045.0344,31755.18619564744,448,0.01818181818181818,0.31701741402999645
Product_117,Clothing,C,121819.15,104210.1289,35257.17282386379,413,0.09090909090909091,0.3425907731700237
Product_198,Food,D,121814.36,102126.1807,32708.822168377046,510,0.045454545454545456,0.33224765882288065
Product_121,Home,A,121812.38,102581.0853,33828.164786832334,483,0.078125,0.3312997026101674
Product_167,Electronics,D,121765.55,105892.042,33194.809079337276,434,0.08928571428571429,0.3253023585100832
Product_9,Electronics,C,121723.29,103998.36,34400.82059713444,415,0.07692307692307693,0.33370831120858957
Product_83,Electronics,D,121711.65,105028.3923,32139.60477475737,506,0.09230769230769231,0.30604753606821594
Product_30,Beauty,D,121701.95,100916.8314,34848.799034976306,410,0.12280701754385964,0.3399070357675896
Product_183,Food,A,121664.05,103483.9522,35709.38385427753,468,0.08064516129032258,0.3257612612621292
Product_59,Beauty,B,121595.17,103430.6826,31178.505045429858,445,0.09803921568627451,0.3136399068370429
Product_157,Food,C,121587.24,102998.3899,34142.04440899664,500,0.03225806451612903,0.31871152833478705
Product_150,Clothing,B,121549.27,101584.7875,34068.92079675766,445,0.04918032786885246,0.3405645643414819
Product_150,Home,A,121518.27,103175.2499,30627.692481320886,429,0.12280701754385964,0.31598369079001354
Product_59,Food,A,121474.26000000001,102573.7621,33352.37231882729,478,0.14035087719298245,0.328822803422214
Product_69,Food,A,121453.81,104528.1131,35935.11942480234,458,0.05454545454545454,0.3434861256342769
Product_85,Clothing,C,121420.53,105465.1253,34817.813923601854,502,0.06666666666666667,0.3192000948650316
Product_59,Beauty,D,121400.6,105337.2801,35834.60743525722,436,0.1206896551724138,0.3428618553431364
Product_55,Electronics,C,121398.15,102010.55189999999,32233.471966413643,421,0.06666666666666667,0.32034834324673683
Product_141,Clothing,D,121398.09,102335.0683,30417.831852024785,424,0.11538461538461539,0.29903457054288485
Product_73,Electronics,A,121391.59,104806.3594,34162.01403444401,453,0.0392156862745098,0.31317897846372217
Product_47,Home,C,121372.47,105587.0655,37046.719723563234,432,0.11666666666666667,0.3530386029445804
Product_87,Electronics,A,121268.02,99474.6278,31825.621933220616,534,0.03333333333333333,0.33095655090772064
Product_31,Clothing,C,121243.41,99324.6421,33743.321666633565,475,0.08620689655172414,0.33064822718730785
Product_16,Home,B,121216.71,105865.4948,35896.20150252775,440,0.0847457627118644,0.3175360563166087
Product_130,Home,D,121210.79,107043.9002,35221.281203645034,460,0.07142857142857142,0.33468349580914125
Product_128,Electronics,B,121154.06,104347.7379,31787.9243468265,428,0.13725490196078433,0.30141214979912095
Product_19,Food,C,121069.11,100990.4141,32224.67689995456,484,0.08771929824561403,0.3198756459290269
Product_75,Food,A,121034.53,102661.974,35285.75445365337,454,0.08928571428571429,0.3398634144932342
Product_183,Food,B,120979.32,100554.32740000001,30795.01044526808,415,0.09615384615384616,0.31345816717973213
Product_76,Home,A,120946.81,101742.2179,34530.07055312863,525,0.03125,0.34374368947701484
Product_4,Electronics,C,120940.75,101263.04729999999,32572.739070434644,504,0.05084745762711865,0.33207340786905126
Product_39,Clothing,B,120861.18000000001,100579.8964,33113.423175548756,418,0.05357142857142857,0.3131273288828978
Product_111,Beauty,C,120824.59,104181.5247,37331.9914560193,464,0.045454545454545456,0.34310409698798816
Product_155,Electronics,A,120807.72,100440.1176,33753.86870342958,406,0.09803921568627451,0.328773381898708
Product_84,Beauty,C,120797.48,102068.4665,35496.145070495084,446,0.0847457627118644,0.34153901798845304
Product_128,Food,B,120697.67,101220.7477,33457.46656812672,504,0.13846153846153847,0.3225818560228922
Product_162,Clothing,D,120694.81,99899.6016,33199.85472784254,469,0.06779661016949153,0.3240670675494139
Product_198,Home,D,120649.78,106599.6831,34843.8670551571,434,0.10714285714285714,0.3197390145558357
Product_48,Home,C,120602.5,102716.78600000001,35098.06713776894,483,0.10526315789473684,0.3435003996774362
Product_153,Electronics,B,120597.59,102704.5603,32180.593945505334,433,0.017857142857142856,0.30568140949880007
Product_101,Clothing,A,120582.04,102557.4031,32103.611764999678,471,0,0.31752931618083324
Product_137,Electronics,B,120558.8,103524.3352,32783.078992417846,451,0.13793103448275862,0.3093997448411576
Product_156,Electronics,D,120530.47,104287.7199,35143.76137524429,475,0.08955223880597014,0.32824181326193996
Product_101,Home,C,120436.35,103567.2302,31815.276504950867,427,0.1320754716981132,0.3060496199733342
Product_167,Home,B,120397.65,105406.0993,36138.98484926317,438,0.11290322580645161,0.3288920390694225
Product_163,Electronics,B,120365.45,102451.6871,34619.86499465926,438,0.1111111111111111,0.34107523775656895
Product_190,Beauty,B,120349.34,103829.1421,35322.337413760084,455,0.08196721311475409,0.3389058317843753
Product_101,Food,A,120343.17,99190.2519,32429.936570809637,470,0.07575757575757576,0.31972317016551394
Product_162,Clothing,A,120336.8,102784.205,31698.954440955924,452,0.07272727272727272,0.2924536606591967
Product_5,Beauty,C,120329.88,103718.9673,31243.620358093463,509,0.06896551724137931,0.3146173888898757
Product_76,Electronics,C,120294.63,104670.04789999999,32086.604263809655,537,0.08823529411764706,0.30216915376329934
Product_160,Electronics,D,120265.41,103243.0985,34876.96625217725,456,0.10344827586206896,0.3241419031866679
Product_36,Home,A,120245.56999999999,102921.7779,33747.311901642504,446,0.06779661016949153,0.31443023322156216
Product_143,Clothing,B,120227.84,101790.14,34663.613522106425,419,0.06382978723404255,0.3421376782252622
Product_135,Home,B,120224.56,100462.1068,32325.155874914282,489,0.06451612903225806,0.3184001420303305
Product_177,Beauty,A,120198.53,103379.8961,34243.751016334056,469,0.05970149253731343,0.33224180061264014
Product_160,Food,B,120195.25,101293.1824,34611.14439786697,417,0.03333333333333333,0.33707750818259163
Product_7,Home,A,120148.76,101768.2534,30123.054834173596,478,0.14754098360655737,0.30001451534659407
Product_176,Electronics,C,120140.13,102444.0327,30515.28397592875,410,0.09433962264150944,0.30965672135663885
Product_136,Electronics,D,120132.53,101371.6253,29664.560292123086,466,0.08064516129032258,0.29387845672286317
Product_126,Clothing,B,120119.42,104698.6673,32045.532743010517,427,0.05357142857142857,0.31646924295918866
Product_180,Beauty,A,120102.49,101516.85889999999,38259.73932078754,440,0.12903225806451613,0.35368562015875454
Product_143,Home,C,120088.22,99866.3673,33017.93393255501,480,0.017543859649122806,0.3250376555449837
Product_93,Electronics,B,120073.84,102165.2928,32663.7096773959,439,0.08620689655172414,0.32021313462026507
Product_17,Electronics,D,120001.36,102610.4835,30789.75944843562,433,0.05172413793103448,0.30893016343112306
Product_33,Home,A,119997.95,104003.3711,31985.311938122195,482,0.10909090909090909,0.3144710982431609
Product_143,Beauty,C,119982.33,98988.5803,32625.477911558508,497,0.13559322033898305,0.33635475237726165
Product_117,Beauty,C,119926.91,99786.76000000001,33079.323237871526,447,0.06779661016949153,0.32399812235523623
Product_188,Beauty,C,119920.13,102655.0021,33085.38809218455,445,0.12280701754385964,0.32926608319126155
Product_197,Food,B,119894.95,99907.915,34746.4994732515,420,0.11538461538461539,0.32269202077124653
Product_43,Food,D,119881.11,99603.0726,28152.681593816793,441,0.06896551724137931,0.2947801549830183
Product_86,Home,B,119790.04,100836.6746,34622.98927423643,478,0.03773584905660377,0.34410743508952957
Product_136,Food,C,119755.68000000001,99514.8725,32713.393382886723,392,0.1568627450980392,0.3294937935462505
Product_0,Electronics,A,119754.65,101536.7032,32303.827054101446,427,0.07692307692307693,0.30259214234415227
Product_197,Beauty,D,119753.14,98896.5394,29684.52895754907,457,0.015873015873015872,0.3118441297570379
Product_131,Electronics,C,119752.11,97924.0291,32659.282045691103,373,0.06382978723404255,0.33979543975773896
Product_61,Food,C,119705.96,103221.2862,33106.728298632355,450,0.03508771929824561,0.3199018866981313
Product_117,Clothing,A,119684.45,100611.7038,29095.564638476382,455,0.10344827586206896,0.29667574101198063
Product_88,Clothing,C,119673.2,100533.5716,34804.421007149154,451,0.18333333333333332,0.3343000317199541
Product_6,Beauty,D,119647.28,102193.261,33234.82298644383,444,0.03636363636363636,0.3383073192004412
Product_84,Home,C,119596.16,99906.47989999999,30869.230328844365,478,0.01694915254237288,0.3151887576930406
Product_23,Home,D,119544.8,101012.7725,33443.7548340595,465,0.06451612903225806,0.32671555358331117
Product_195,Food,D,119539.36,102910.0197,33027.253961031754,442,0.04838709677419355,0.32487021885442674
Product_26,Clothing,C,119520.8,99264.2247,33001.824725902894,403,0.09259259259259259,0.3216054590614977
Product_40,Beauty,D,119492.99,103194.1936,31046.94224458824,434,0.05172413793103448,0.2963363497003947
Product_105,Clothing,A,119457.01999999999,99851.3382,31823.096040741773,421,0.057692307692307696,0.32543674168605147
Product_135,Clothing,A,119446.18,100529.4803,33201.5742881991,478,0.057971014492753624,0.31275738012585313
Product_31,Beauty,B,119420.86,100549.27649999999,32777.1847387705,506,0.11475409836065574,0.32622459464573494
Product_186,Beauty,C,119338.91,101887.791,33288.91290261714,421,0.11764705882352941,0.3301512991364802
Product_116,Electronics,D,119302.81999999999,103491.3376,34559.326468077474,432,0.05660377358490566,0.3264532335005804
Product_164,Home,A,119286.92,103291.3225,35083.58287677945,455,0.16666666666666666,0.3410313420012865
Product_120,Beauty,B,119284.99,103127.4166,35299.806148832,469,0.06666666666666667,0.3313645894462007
Product_92,Electronics,B,119270.05,103866.4246,36438.91888711814,471,0.1111111111111111,0.349720814058859
Product_144,Food,B,119178.19,101328.2818,35019.37142930107,439,0.1320754716981132,0.33841082174729736
Product_198,Electronics,B,119135.98,98430.5737,30341.876353435127,397,0.12,0.3205863094159449
Product_115,Electronics,A,119123.71,101235.4467,32495.388862729593,449,0.06451612903225806,0.3102280938314774
Product_164,Clothing,B,119012.73,101572.9052,35682.29215253696,404,0.07692307692307693,0.33235191602400266
Product_152,Beauty,C,119000.77,97008.5473,32653.488227331105,426,0.07142857142857142,0.34658035063294834
Product_11,Electronics,B,118961.75,100971.9183,32621.680474914934,477,0.06779661016949153,0.31962354490261796
Product_29,Electronics,D,118948.96,99650.6549,35787.788664556225,464,0.06557377049180328,0.3604908269806271
Product_136,Food,B,118941.6,105178.7702,34465.92084396028,439,0.10344827586206896,0.3351397037760126
Product_170,Electronics,A,118900.53,101538.9696,27473.80473303335,461,0.09523809523809523,0.3059488618939373
Product_21,Food,B,118850.5,100311.357,30978.95876675788,471,0.03225806451612903,0.3083121070373862
Product_196,Food,A,118848.51,102268.5705,32220.17212428166,440,0.031746031746031744,0.33214173868840896
Product_63,Clothing,B,118833.24,96335.723,28884.781273547345,420,0.06779661016949153,0.3206083732702265
Product_156,Clothing,D,118752.45,98552.6789,30736.55570415371,464,0.031746031746031744,0.3031101450755857
Product_72,Beauty,D,118655.7,98835.8912,35263.37391077284,495,0.09836065573770492,0.3555267837413972
Product_198,Clothing,A,118650.39,103842.3765,31028.754158488162,485,0.13793103448275862,0.31267913397326846
Product_22,Home,C,118645.39,98214.0125,32569.53018472135,481,0.09375,0.3166410482200597
Product_154,Beauty,A,118628.16,100574.4479,31227.26469023363,448,0.07017543859649122,0.30819261123103353
Product_34,Beauty,B,118614.31,101826.232,34183.9579811336,467,0.07017543859649122,0.3161969300673021
Product_125,Electronics,B,118612.71,101381.0018,32350.892714534417,471,0.078125,0.3221804958702485
Product_84,Electronics,D,118545.13,98422.0192,31103.876591251937,425,0.06557377049180328,0.33596804491474175
Product_75,Clothing,D,118514.19,101318.0119,32826.853313585576,404,0.05172413793103448,0.32445779413708475
Product_115,Food,B,118482.12,100823.0291,35249.3339849165,426,0.05454545454545454,0.3467625062592712
Product_28,Food,B,118318.28,101622.4506,35106.3583075328,433,0.11864406779661017,0.34131125124806716
Product_198,Beauty,B,118283.58,102729.2204,35068.43201596262,560,0.08695652173913043,0.34024077900860106
Product_115,Beauty,B,118268.54,99826.404,32485.797882884333,466,0.06451612903225806,0.3191823023975603
Product_48,Food,B,118217.13,97890.0445,31906.048344245148,379,0.06,0.3379393386172012
Product_173,Clothing,C,118181.02,101197.6103,32031.463008827322,478,0.1746031746031746,0.3265180718875427
Product_118,Home,A,118168.41,100089.2004,32632.5267694345,409,0.05357142857142857,0.3241350582732697
Product_194,Electronics,C,118089.47,99916.3834,34800.20352935406,413,0.11320754716981132,0.34208095341584605
Product_57,Food,D,118086.39,101851.409,34375.34305970463,473,0.06451612903225806,0.3308510624129667
Product_167,Beauty,B,118077.46,99825.1494,32355.727952123445,423,0.057692307692307696,0.334722986419822
Product_137,Home,B,118051.61,100880.9007,30301.31649929301,477,0.06451612903225806,0.29640022652833636
Product_139,Food,D,118028.8,100417.76640000001,31895.0339639732,455,0.07407407407407407,0.31923621421598397
Product_58,Electronics,B,117995.76,100271.6191,32313.61829798546,410,0.08928571428571429,0.32968382338964897
Product_171,Beauty,A,117918.26000000001,101417.1952,36040.274984946074,426,0.061224489795918366,0.33944779662095914
Product_42,Electronics,D,117880.71,100131.1723,33984.566963462676,408,0.09259259259259259,0.33934815623747827
Product_96,Clothing,D,117880.65,95084.7847,29625.79654976416,473,0.15714285714285714,0.3048225034071975
Product_175,Beauty,B,117822.3,101150.3535,38585.02886038695,477,0.1,0.3572705715869004
Product_11,Electronics,C,117816.16,100151.2933,34573.25913133043,455,0.04918032786885246,0.3231779912300321
Product_113,Food,B,117812.8,101827.4461,35695.5535017044,402,0.1346153846153846,0.3375482516044645
Product_168,Home,B,117812.72,104260.9274,31639.074465480688,479,0.08333333333333333,0.3175251473492094
Product_151,Electronics,A,117797.72,99101.7647,30780.773060908312,446,0.05172413793103448,0.30895958133665286
Product_181,Beauty,B,117794.53,103518.6286,35184.96754942773,493,0.078125,0.3151853572694026
Product_155,Electronics,B,117758.95,100801.317,33225.561367072834,460,0.034482758620689655,0.3242050323052851
Product_30,Clothing,C,117729.98,101420.4993,30606.233699722623,459,0.08620689655172414,0.305338819411879
Product_44,Beauty,A,117724.95,98871.331,28638.340070176757,444,0.03571428571428571,0.302667677205191
Product_164,Home,C,117678.41,99420.896,33003.91091889542,450,0.03333333333333333,0.3229003992605017
Product_156,Home,D,117646.78,99957.2372,31968.864395988076,434,0.0847457627118644,0.31087487796638924
Product_38,Food,D,117640.20999999999,99971.2969,34483.86531711675,490,0.11290322580645161,0.3283523323993684
Product_76,Home,B,117576.61,100088.3735,32770.509331648376,462,0.046153846153846156,0.32802070866394456
Product_103,Food,D,117574.88,101885.3473,34771.791808296315,450,0.12121212121212122,0.32821903573380806
Product_28,Clothing,B,117470.16,99341.0775,34385.71244528154,422,0.06896551724137931,0.35040160474708537
Product_124,Food,D,117460.54000000001,101495.4268,33683.33862072281,435,0.0784313725490196,0.31187504039143293
