issue_id,dataset,source_record_id,business_id,issue_type,description
ISSUE_000241,bank_transactions_raw.csv,BT_0011861,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000242,bank_transactions_raw.csv,BT_0011875,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000243,bank_transactions_raw.csv,BT_0011941,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000244,bank_transactions_raw.csv,BT_0012001,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000245,bank_transactions_raw.csv,BT_0012047,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000246,bank_transactions_raw.csv,BT_0012089,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000247,bank_transactions_raw.csv,BT_0012159,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000248,bank_transactions_raw.csv,BT_0012187,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000249,bank_transactions_raw.csv,BT_0012336,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000250,bank_transactions_raw.csv,BT_0012424,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000251,bank_transactions_raw.csv,BT_0012490,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000252,bank_transactions_raw.csv,BT_0012500,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000253,bank_transactions_raw.csv,BT_0012541,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000254,bank_transactions_raw.csv,BT_0012778,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000255,bank_transactions_raw.csv,BT_0012805,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000256,bank_transactions_raw.csv,BT_0012810,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000257,bank_transactions_raw.csv,BT_0012893,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000258,bank_transactions_raw.csv,BT_0012900,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000259,bank_transactions_raw.csv,BT_0013057,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000260,bank_transactions_raw.csv,BT_0013182,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000261,bank_transactions_raw.csv,BT_0013222,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000262,bank_transactions_raw.csv,BT_0013410,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000263,bank_transactions_raw.csv,BT_0013437,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000264,bank_transactions_raw.csv,BT_0013479,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000265,bank_transactions_raw.csv,BT_0013545,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000266,bank_transactions_raw.csv,BT_0013561,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000267,bank_transactions_raw.csv,BT_0013586,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000268,bank_transactions_raw.csv,BT_0013612,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000269,bank_transactions_raw.csv,BT_0013636,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000270,bank_transactions_raw.csv,BT_0013640,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000271,bank_transactions_raw.csv,BT_0013745,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000272,bank_transactions_raw.csv,BT_0013777,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000273,bank_transactions_raw.csv,BT_0013842,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000274,bank_transactions_raw.csv,BT_0013891,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000275,bank_transactions_raw.csv,BT_0013894,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000276,bank_transactions_raw.csv,BT_0013906,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000277,bank_transactions_raw.csv,BT_0013934,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000278,bank_transactions_raw.csv,BT_0013950,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000279,bank_transactions_raw.csv,BT_0014018,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000280,bank_transactions_raw.csv,BT_0014063,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000281,bank_transactions_raw.csv,BT_0014065,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000282,bank_transactions_raw.csv,BT_0014132,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000283,bank_transactions_raw.csv,BT_0014305,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000284,bank_transactions_raw.csv,BT_0014330,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000285,bank_transactions_raw.csv,BT_0014345,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000286,bank_transactions_raw.csv,BT_0014346,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000287,bank_transactions_raw.csv,BT_0014385,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000288,bank_transactions_raw.csv,BT_0014386,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000289,bank_transactions_raw.csv,BT_0014464,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000290,bank_transactions_raw.csv,BT_0014482,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000291,bank_transactions_raw.csv,BT_0014508,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000292,bank_transactions_raw.csv,BT_0014551,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000293,bank_transactions_raw.csv,BT_0014606,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000294,bank_transactions_raw.csv,BT_0014617,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000295,bank_transactions_raw.csv,BT_0014624,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000296,bank_transactions_raw.csv,BT_0014898,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000297,bank_transactions_raw.csv,BT_0014976,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000298,bank_transactions_raw.csv,BT_0015070,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000299,bank_transactions_raw.csv,BT_0015132,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000300,bank_transactions_raw.csv,BT_0015199,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000301,bank_transactions_raw.csv,BT_0015203,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000302,bank_transactions_raw.csv,BT_0015268,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000303,bank_transactions_raw.csv,BT_0015306,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000304,bank_transactions_raw.csv,BT_0015322,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000305,bank_transactions_raw.csv,BT_0015456,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000306,bank_transactions_raw.csv,BT_0015459,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000307,bank_transactions_raw.csv,BT_0015470,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000308,bank_transactions_raw.csv,BT_0015495,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000309,bank_transactions_raw.csv,BT_0015524,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000310,bank_transactions_raw.csv,BT_0015548,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000311,bank_transactions_raw.csv,BT_0015692,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000312,bank_transactions_raw.csv,BT_0015815,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000313,bank_transactions_raw.csv,BT_0015993,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000314,bank_transactions_raw.csv,BT_0016134,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000315,bank_transactions_raw.csv,BT_0016161,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000316,bank_transactions_raw.csv,BT_0016420,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000317,bank_transactions_raw.csv,BT_0016454,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000318,bank_transactions_raw.csv,BT_0016561,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000319,bank_transactions_raw.csv,BT_0016593,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000320,bank_transactions_raw.csv,BT_0016597,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000321,bank_transactions_raw.csv,BT_0016641,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000322,bank_transactions_raw.csv,BT_0016680,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000323,bank_transactions_raw.csv,BT_0016699,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000324,bank_transactions_raw.csv,BT_0016702,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000325,bank_transactions_raw.csv,BT_0016742,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000326,bank_transactions_raw.csv,BT_0016761,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000327,bank_transactions_raw.csv,BT_0016798,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000328,bank_transactions_raw.csv,BT_0016909,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000329,bank_transactions_raw.csv,BT_0017005,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000330,bank_transactions_raw.csv,BT_0017054,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000331,bank_transactions_raw.csv,BT_0017214,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000332,bank_transactions_raw.csv,BT_0017234,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000333,bank_transactions_raw.csv,BT_0017240,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000334,bank_transactions_raw.csv,BT_0017338,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000335,bank_transactions_raw.csv,BT_0017340,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000336,bank_transactions_raw.csv,BT_0017388,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000337,bank_transactions_raw.csv,BT_0017422,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000338,bank_transactions_raw.csv,BT_0017450,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000339,bank_transactions_raw.csv,BT_0017460,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000340,bank_transactions_raw.csv,BT_0017468,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000341,bank_transactions_raw.csv,BT_0017492,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000342,bank_transactions_raw.csv,BT_0017523,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000343,bank_transactions_raw.csv,BT_0017548,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000344,bank_transactions_raw.csv,BT_0017699,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000345,bank_transactions_raw.csv,BT_0017723,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000346,bank_transactions_raw.csv,BT_0017802,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000347,bank_transactions_raw.csv,BT_0017822,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000348,bank_transactions_raw.csv,BT_0017829,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000349,bank_transactions_raw.csv,BT_0017831,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000350,bank_transactions_raw.csv,BT_0017858,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000351,bank_transactions_raw.csv,BT_0017948,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000352,bank_transactions_raw.csv,BT_0018123,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000353,bank_transactions_raw.csv,BT_0018133,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000354,bank_transactions_raw.csv,BT_0018212,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000355,bank_transactions_raw.csv,BT_0018218,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000356,bank_transactions_raw.csv,BT_0018298,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000357,bank_transactions_raw.csv,BT_0018432,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000358,bank_transactions_raw.csv,BT_0018448,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000359,bank_transactions_raw.csv,BT_0018452,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000360,bank_transactions_raw.csv,BT_0018453,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000361,bank_transactions_raw.csv,BT_0018493,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000362,bank_transactions_raw.csv,BT_0018539,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000363,bank_transactions_raw.csv,BT_0018586,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000364,bank_transactions_raw.csv,BT_0018662,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000365,bank_transactions_raw.csv,BT_0018695,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000366,bank_transactions_raw.csv,BT_0018706,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000367,bank_transactions_raw.csv,BT_0018716,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000368,bank_transactions_raw.csv,BT_0018760,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000369,bank_transactions_raw.csv,BT_0018791,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000370,bank_transactions_raw.csv,BT_0018831,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000371,bank_transactions_raw.csv,BT_0018931,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
ISSUE_000372,bank_transactions_raw.csv,BT_0018936,SME_004,delayed_posting,Posting delayed 12 days after transaction_date
