business_id,reason_type,rank,feature,description,point_contribution
APP-00034,protective,2,director_judgments_count,,0.7548546387206513
APP-00034,protective,3,fe_business_credit_utilization,Business bureau credit utilization.,0.7415335345714789
APP-00034,protective,4,fe_reversed_transaction_count,Cumulative reversed transaction count up to the snapshot date.,0.07366748787542682
APP-00034,protective,5,default_flag_bureau_history,,0.0
APP-00035,adverse,1,credit_volatility_90d,,-8.504614871755338
APP-00035,adverse,2,fe_negative_balance_days,Number of days with negative balances.,-7.901692957839125
APP-00035,adverse,3,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00035,adverse,4,num_fees_90d,,-1.37740785037345
APP-00035,adverse,5,fe_business_arrears_days,Business bureau arrears days.,-1.1968320306744686
APP-00035,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,13.650972568238105
APP-00035,protective,2,fe_business_credit_utilization,Business bureau credit utilization.,6.759214482367955
APP-00035,protective,3,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00035,protective,4,director_credit_utilization,,3.6742448595078656
APP-00035,protective,5,fe_business_credit_score,Business bureau credit score.,3.479999779230398
APP-00036,adverse,1,credit_volatility_90d,,-8.504614871755338
APP-00036,adverse,2,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00036,adverse,3,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00036,adverse,4,fe_cash_flow_trend,90-day cash-flow trend.,-1.3260283120975773
APP-00036,adverse,5,fe_business_credit_utilization,Business bureau credit utilization.,-0.6594919906026318
APP-00036,protective,1,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00036,protective,2,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,9.865010580117987
APP-00036,protective,3,fe_negative_balance_days,Number of days with negative balances.,8.180879840222024
APP-00036,protective,4,fe_business_credit_score,Business bureau credit score.,3.479999779230398
APP-00036,protective,5,fe_director_credit_score,Director bureau credit score.,3.1307804035859617
APP-00037,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00037,adverse,2,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00037,adverse,3,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.623426313246872
APP-00037,adverse,4,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,-1.9825422756539428
APP-00037,adverse,5,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-1.7592117099978195
APP-00037,protective,1,fe_business_credit_score,Business bureau credit score.,3.479999779230398
APP-00037,protective,2,fe_business_credit_utilization,Business bureau credit utilization.,2.722917313142548
APP-00037,protective,3,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,2.4804658329330675
APP-00037,protective,4,judgments_count,,2.353047774790244
APP-00037,protective,5,fe_director_credit_score,Director bureau credit score.,1.6183271295413983
APP-00038,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-7.901692957839125
APP-00038,adverse,2,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00038,adverse,3,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00038,adverse,4,credit_volatility_90d,,-2.849189795246395
APP-00038,adverse,5,num_fees_90d,,-2.8408003994980424
APP-00038,protective,1,fe_business_credit_utilization,Business bureau credit utilization.,6.759214482367955
APP-00038,protective,2,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,5.962874647672288
APP-00038,protective,3,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00038,protective,4,fe_director_credit_score,Director bureau credit score.,4.954496226162749
APP-00038,protective,5,fe_business_credit_score,Business bureau credit score.,3.479999779230398
APP-00039,adverse,1,judgments_count,,-25.1782604609213
APP-00039,adverse,2,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00039,adverse,3,credit_volatility_90d,,-8.504614871755338
APP-00039,adverse,4,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00039,adverse,5,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00039,protective,1,fe_director_credit_score,Director bureau credit score.,4.954496226162749
APP-00039,protective,2,fe_business_credit_score,Business bureau credit score.,3.479999779230398
APP-00039,protective,3,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,2.4804658329330675
APP-00039,protective,4,free_cash_flow,,1.042465580324365
APP-00039,protective,5,director_judgments_count,,0.7548546387206513
APP-00040,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00040,adverse,2,credit_volatility_90d,,-4.959064187808683
APP-00040,adverse,3,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.0214135668482074
APP-00040,adverse,4,fe_business_arrears_days,Business bureau arrears days.,-1.961162279722023
APP-00040,adverse,5,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-1.7592117099978195
APP-00040,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,13.650972568238105
APP-00040,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00040,protective,3,fe_business_credit_utilization,Business bureau credit utilization.,6.759214482367955
APP-00040,protective,4,fe_business_credit_score,Business bureau credit score.,5.075043441117233
APP-00040,protective,5,fe_director_credit_score,Director bureau credit score.,4.954496226162749
APP-00041,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00041,adverse,2,credit_volatility_90d,,-8.504614871755338
APP-00041,adverse,3,num_fees_90d,,-6.2408675297329035
APP-00041,adverse,4,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00041,adverse,5,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-1.7592117099978195
APP-00041,protective,1,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00041,protective,2,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,9.865010580117987
APP-00041,protective,3,fe_business_credit_utilization,Business bureau credit utilization.,6.759214482367955
APP-00041,protective,4,fe_business_credit_score,Business bureau credit score.,5.075043441117233
APP-00041,protective,5,fe_director_credit_score,Director bureau credit score.,4.954496226162749
APP-00042,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00042,adverse,2,credit_volatility_90d,,-8.504614871755338
APP-00042,adverse,3,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,-6.755373152878332
APP-00042,adverse,4,fe_business_credit_score,Business bureau credit score.,-4.641111845928194
APP-00042,adverse,5,fe_director_credit_score,Director bureau credit score.,-2.948467644559505
APP-00042,protective,1,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00042,protective,2,num_fees_90d,,4.871993346215178
APP-00042,protective,3,judgments_count,,2.353047774790244
APP-00042,protective,4,free_cash_flow,,1.3491110213688227
APP-00042,protective,5,director_judgments_count,,0.7548546387206513
APP-00043,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00043,adverse,2,credit_volatility_90d,,-8.504614871755338
APP-00043,adverse,3,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,-6.755373152878332
APP-00043,adverse,4,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,-4.486610532400765
APP-00043,adverse,5,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00043,protective,1,fe_business_credit_utilization,Business bureau credit utilization.,2.722917313142548
APP-00043,protective,2,judgments_count,,2.353047774790244
APP-00043,protective,3,fe_debt_to_assets,Total liabilities divided by total assets.,0.8494236917233762
APP-00043,protective,4,fe_cash_flow_trend,90-day cash-flow trend.,0.7832238196312168
APP-00043,protective,5,director_judgments_count,,0.7548546387206513
APP-00044,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00044,adverse,2,credit_volatility_90d,,-8.504614871755338
APP-00044,adverse,3,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.623426313246872
APP-00044,adverse,4,fe_cash_flow_trend,90-day cash-flow trend.,-0.8860362413701749
APP-00044,adverse,5,fe_min_balance_to_expenses,Minimum 90-day balance divided by monthly expenses.,-0.46218785404960144
APP-00044,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,34.66293806753898
APP-00044,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00044,protective,3,fe_business_credit_score,Business bureau credit score.,7.964291288680055
APP-00044,protective,4,fe_business_credit_utilization,Business bureau credit utilization.,6.759214482367955
APP-00044,protective,5,fe_director_credit_score,Director bureau credit score.,4.954496226162749
APP-00045,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00045,adverse,2,credit_volatility_90d,,-8.504614871755338
APP-00045,adverse,3,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00045,adverse,4,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00045,adverse,5,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,-1.9825422756539428
APP-00045,protective,1,num_fees_90d,,4.871993346215178
APP-00045,protective,2,judgments_count,,2.353047774790244
APP-00045,protective,3,fe_business_credit_score,Business bureau credit score.,1.7247574592181576
APP-00045,protective,4,fe_debt_to_assets,Total liabilities divided by total assets.,0.8494236917233762
APP-00045,protective,5,director_judgments_count,,0.7548546387206513
APP-00046,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-7.901692957839125
APP-00046,adverse,2,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,-6.755373152878332
APP-00046,adverse,3,credit_volatility_90d,,-4.959064187808683
APP-00046,adverse,4,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.623426313246872
APP-00046,adverse,5,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,-2.1484411457951076
APP-00046,protective,1,fe_business_credit_utilization,Business bureau credit utilization.,6.759214482367955
APP-00046,protective,2,fe_business_credit_score,Business bureau credit score.,3.479999779230398
APP-00046,protective,3,fe_director_credit_score,Director bureau credit score.,3.1307804035859617
APP-00046,protective,4,judgments_count,,2.353047774790244
APP-00046,protective,5,director_credit_utilization,,2.0461658399828875
APP-00047,adverse,1,credit_volatility_90d,,-8.504614871755338
APP-00047,adverse,2,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00047,adverse,3,fe_business_credit_score,Business bureau credit score.,-4.641111845928194
APP-00047,adverse,4,num_fees_90d,,-2.8408003994980424
APP-00047,adverse,5,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.547013533874613
APP-00047,protective,1,judgments_count,,2.353047774790244
APP-00047,protective,2,free_cash_flow,,1.042465580324365
APP-00047,protective,3,fe_negative_balance_days,Number of days with negative balances.,0.9657796669140056
APP-00047,protective,4,director_judgments_count,,0.7548546387206513
APP-00047,protective,5,director_credit_utilization,,0.14065362664514475
APP-00048,adverse,1,credit_volatility_90d,,-8.504614871755338
APP-00048,adverse,2,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,-6.755373152878332
APP-00048,adverse,3,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00048,adverse,4,fe_business_credit_score,Business bureau credit score.,-4.641111845928194
APP-00048,adverse,5,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00048,protective,1,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00048,protective,2,judgments_count,,2.353047774790244
APP-00048,protective,3,fe_cash_flow_trend,90-day cash-flow trend.,1.5453704172602027
APP-00048,protective,4,director_judgments_count,,0.7548546387206513
